transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud,amount_log,risk_interaction
101.87,0.278,-1.626,-0.031,0.334,0.804,0,4.6334660551429385,-0.6671793611793612
34.44,0.489,-0.546,-0.103,0.541,0.976,0,3.56784112573688,-0.299580121703854
152.57,2.037,-0.222,1.769,-1.959,0.717,0,5.034156489137602,0.5982090784044016
106.29,-0.532,0.658,-0.215,-2.025,0.873,0,4.675535448648655,-1.5090033975084935
33.8,-1.637,0.749,0.125,-0.17,0.979,0,3.5496173867804286,-0.12874620829120323
52.33,-1.177,0.042,-1.14,0.164,0.877,0,3.9764990246125107,0.007765501691093575
235.09,0.609,-0.7,-0.062,-0.238,0.732,0,5.464213088260122,0.2245283018867924
41.94,-0.432,-1.113,-1.694,-0.701,0.89,0,3.759803792450635,0.8669033333333332
218.48,-1.257,-0.406,0.692,-0.448,0.866,0,5.391261112190775,0.20763470319634705
56.59,-0.167,-1.164,0.171,-0.086,0.956,0,4.053348941518581,0.10362732919254657
12.45,-1.541,0.093,0.984,-0.233,0.853,0,2.598979106047848,-0.025108922363847045
39.58,0.603,-0.586,-0.579,2.258,0.763,0,3.7032753343976688,-1.7117567917205692
39.58,0.025,0.575,0.532,-2.468,0.926,0,3.7032753343976688,-1.5161324786324784
40.33,0.327,-1.236,1.242,0.965,0.956,0,3.721588628523641,-1.2347204968944099
44.43,2.0,-1.054,0.555,1.986,0.76,0,3.816172679771312,-2.718498701298701
124.6,0.239,1.37,-1.016,-0.03,0.724,0,4.833102254034098,-0.055994550408719354
40.26,0.242,-0.101,0.643,1.141,0.85,0,3.7198935076431057,-0.13400116279069768
20.57,-0.053,0.203,-0.015,-0.981,0.953,0,3.071303460401065,-0.2067943925233645
190.55,1.455,1.881,0.547,0.598,0.958,0,5.255148871146658,1.1620227272727273
73.39,-2.443,-0.004,-0.573,0.146,0.847,0,4.30932152420325,-0.0006814469078179697
179.0,-0.36,-1.403,-0.109,0.672,0.804,0,5.19295685089021,-1.1582506142506144
54.37,2.274,0.335,-0.222,1.391,0.937,0,4.014037930834876,0.49206441393875394
69.85,1.246,-1.275,0.46,1.725,0.716,0,4.260564966136689,-3.0294421487603307
20.83,-0.999,-0.986,-0.817,0.89,0.79,0,3.0832851705618523,-1.096925
68.8,0.341,-0.252,-0.112,-0.837,0.946,0,4.2456340097683265,0.22063179916317993
86.32,-0.642,-1.682,-0.303,0.756,0.989,0,4.4695795316817435,-1.2728648648648648
5.3,-0.421,-1.498,0.763,1.415,0.769,0,1.840549633397487,-2.7210141206675225
64.48,-0.318,0.152,-0.81,0.583,0.848,0,4.181744752502934,0.10328205128205127
13.32,-0.228,0.616,-0.014,-0.196,0.707,0,2.6616571615324998,-0.1683905160390516
208.45,-0.803,0.035,-0.26,-0.871,0.973,0,5.344485047393044,-0.031012207527975587
105.35,-0.338,0.932,0.264,-1.284,0.885,0,4.666735541646246,-1.3370815642458103
119.31,1.002,0.401,-2.338,1.093,0.983,0,4.7900717450454335,0.4413826787512588
79.17,0.54,1.936,-0.546,-0.52,0.774,0,4.38414938005486,-1.2840816326530613
35.92,-1.052,-1.852,0.427,1.988,0.829,0,3.6087534096346516,-4.388290822407629
90.54,-0.272,1.233,0.432,0.135,0.943,0,4.516776035225496,0.17466421825813225
52.19,-1.073,0.481,0.345,0.043,0.85,0,3.9738704087542263,0.024049999999999995
228.22,-0.535,0.093,-1.592,0.613,0.709,0,5.434682241068553,0.07928929068150209
151.16,0.868,-0.657,-0.895,-0.62,0.982,0,5.02493259879708,0.410625
43.15,1.615,1.489,0.832,0.121,0.896,0,3.787592927049969,0.19886203090507726
48.95,-0.248,0.281,0.627,0.062,0.881,0,3.9110225050945626,0.01955331088664422
149.34,0.989,0.447,-0.038,0.074,0.749,0,5.012899395749323,0.04358102766798418
61.24,-1.001,0.741,-1.259,-0.404,0.803,0,4.130997879870137,-0.36822140221402216
20.82,-0.155,-0.406,-1.428,-0.186,0.787,0,3.0828269804049246,0.09475031367628607
24.06,0.741,0.955,-1.311,1.569,0.964,0,3.221272949467922,1.5383932238193019
301.74,-0.51,-0.601,-0.892,0.056,0.827,0,5.71287435133442,-0.04021027479091995
79.1,-2.057,0.269,0.569,0.053,0.76,0,4.383275854074314,0.018515584415584416
95.42,-0.945,0.124,1.758,0.561,0.759,0,4.568713648977476,0.09046033810143043
98.79,0.422,-1.182,1.768,-1.012,0.989,0,4.603067977896221,1.1973813813813814
241.1,-0.796,-1.473,0.086,0.044,0.877,0,5.489350863944013,-0.07306877113866966
111.95,-0.791,0.873,-1.244,-0.718,0.718,0,4.726945242914012,-0.8610082417582418
21.82,0.118,-1.132,1.065,2.279,0.729,0,3.1276373444339294,-3.490971583220568
37.63,-0.13,-0.557,0.262,-1.322,0.901,0,3.65402917667819,0.8082919868276619
69.56,-2.002,-1.169,-0.445,0.542,0.913,0,4.256463411698536,-0.6864550379198268
125.42,-1.692,-0.674,-0.9,-0.065,0.713,0,4.8396096970441524,0.06059474412171508
15.06,0.018,-1.369,-0.44,0.581,0.971,0,2.7763317085186157,-0.8107940876656472
268.42,-0.628,-0.2,1.697,1.99,0.946,0,5.596271500270422,-0.4163179916317992
2533.65,-6.742,4.405,-1.3,4.57,0.38,1,7.837810839432006,51.61756410256411
64.7,0.218,0.709,-0.21,0.204,0.948,0,4.185098925490565,0.15097703549060543
100.57,-0.432,-0.459,-1.927,-0.387,0.893,0,4.6207482159514095,0.19671428571428573
160.57,-0.997,-1.904,-0.142,0.924,0.768,0,5.084938485288739,-2.261305912596401
50.12,-0.59,0.326,1.242,-0.257,0.707,0,3.9341758100692794,-0.11685076708507673
100.62,1.055,0.944,-1.177,1.251,0.749,0,4.621240366165586,1.5559209486166006
78.89,1.761,-0.126,-1.943,-0.706,0.785,0,4.380650688493951,0.11189433962264149
25.19,-0.445,-0.257,-0.295,-0.097,0.754,0,3.2653776585196206,0.03262958115183246
121.74,1.181,-1.225,0.615,1.643,0.978,0,4.810068296960951,-2.03712044534413
6.84,-0.177,0.193,-0.968,-0.512,0.874,0,2.0592388343623163,-0.11178280542986425
110.86,0.419,-1.938,-0.716,1.739,0.948,0,4.717248089393442,-3.517935281837161
130.5,0.171,-0.613,0.333,-1.53,0.977,0,4.879006851617819,0.9502431610942249
184.56,-1.605,-0.735,0.192,-1.57,0.733,0,5.223378279883543,1.5530955585464334
72.74,-0.86,1.3,0.037,-0.904,0.762,0,4.300545392805998,-1.522279792746114
70.35,0.382,1.107,0.662,2.158,0.969,0,4.267597343922845,2.440149131767109
233.38,-1.938,0.127,-1.344,-0.173,0.885,0,5.456943729830456,-0.024548603351955304
63.93,-0.06,-0.078,1.005,-0.053,0.864,0,4.173309766520395,0.004729977116704805
102.26,0.829,-1.868,1.985,-0.656,0.715,0,4.637250079451503,1.690217931034483
62.79,-1.024,-1.202,0.103,-1.97,0.95,0,4.1555964382538635,2.4666041666666665
50.82,0.632,0.432,-0.895,-1.586,0.803,0,3.947776175133964,-0.8427453874538745
157.06,-0.083,-0.198,0.672,1.843,0.827,0,5.06297470777683,-0.43597849462365595
71.0,-0.309,-1.347,0.938,0.004,0.776,0,4.276666119016055,-0.006854961832061069
177.01,-1.039,-0.868,-1.533,-1.264,0.808,0,5.181839728489342,1.3412616136919313
37.57,-1.092,0.394,0.355,0.393,0.838,0,3.6524747722201365,0.18259669811320756
167.82,-0.781,2.211,0.906,0.152,0.981,0,5.128833058555574,0.33912411705348133
90.54,-0.202,0.128,0.499,-0.727,0.825,0,4.516776035225496,-0.11144431137724552
55.19,0.888,-1.583,0.465,-1.154,0.75,0,4.028738805124107,2.4036605263157895
10.61,-1.138,-0.718,0.194,-1.289,0.84,0,2.4518667957098,1.088825882352941
8.99,-1.21,1.428,-1.723,-0.218,0.8,0,2.301584592660462,-0.38432592592592585
94.0,-0.11,0.133,-0.807,-0.077,0.978,0,4.553876891600541,-0.010365384615384615
184.51,0.561,-0.467,0.764,0.393,0.931,0,5.223108788950282,-0.19503825717322
41.16,-0.741,0.856,-0.723,-0.316,0.971,0,3.741471904233107,-0.2757349643221203
34.23,-2.413,0.458,-0.102,0.286,0.926,0,3.561897992353146,0.13994444444444443
169.38,-2.007,-1.061,0.333,0.2,0.919,0,5.138031236614695,-0.22841765339074271
26.9,-0.256,0.886,1.21,0.278,0.755,0,3.32862668882732,0.32197124183006537
135.46,0.892,0.218,-0.295,-1.219,0.942,0,4.9160315313872776,-0.27914075630252105
6.65,-0.485,-1.109,0.761,1.22,0.869,0,2.0347056478384444,-1.5392263936291237
69.16,-0.46,0.597,-1.181,-0.197,0.873,0,4.250778348063927,-0.13319252548131372
29.51,-0.355,-2.055,-0.685,1.793,0.951,0,3.418054498728578,-3.8341467221644123
105.84,0.126,-0.182,0.016,0.245,0.898,0,4.67133238824176,-0.0491079295154185
28.03,1.122,-0.197,-0.523,-0.742,0.829,0,3.3683297780365384,0.17422407628128725
110.88,0.653,-0.19,-0.244,-0.765,0.906,0,4.717426868333759,0.15867903930131005
26.77,-0.993,0.463,0.091,0.753,0.931,0,3.323956301318708,0.37049840595111583
232.0,-3.712,8.865,-6.737,7.301,0.421,1,5.4510384535657,150.1702204176334
30.29,-0.604,-1.569,-0.528,-0.366,0.949,0,3.443298557680791,0.5988050052137643
74.45,0.191,0.208,0.384,-1.755,0.724,0,4.323470185213858,-0.4973297002724795
214.79,-1.663,-1.497,-0.373,-1.872,0.773,0,5.3743057125473745,3.579034482758621
44.93,0.488,0.438,-0.301,-1.9,0.953,0,3.8271184983377022,-0.8641744548286604
9.6,-0.237,0.329,0.811,1.753,0.86,0,2.3608540011180215,0.6629160919540229
171.73,-0.285,-0.743,1.356,0.167,0.763,0,5.151729681705193,-0.16051875808538163
143.06,-1.241,-0.4,-0.303,0.192,0.849,0,4.9702298794612165,-0.08940628637951106
10.61,1.178,-1.673,-2.117,1.246,0.824,0,2.4518667957098,-2.499470023980815
26.86,0.608,-0.059,-0.073,0.072,0.709,0,3.3271919683516598,-0.005908205841446452
235.43,2.519,1.781,-0.694,1.051,0.84,0,5.465652181033668,2.2021541176470585
299.35,-0.908,0.451,-0.306,-0.38,0.922,0,5.704948461296171,-0.18388412017167383
34.76,-0.768,-0.762,0.778,-0.144,0.955,0,3.576829950305313,0.11370777202072538
56.89,1.314,-2.128,-0.129,-1.41,0.843,0,4.058544658090914,3.517561547479484
6.58,-0.355,-1.025,-1.076,0.728,0.823,0,2.0255131996542803,-0.895798319327731
74.27,-0.328,0.732,-0.033,-1.114,0.917,0,4.321081649046441,-0.879663430420712
14.89,-0.307,-0.048,-0.019,-0.524,0.786,0,2.7656899805486246,0.031597989949748745
163.53,-1.005,2.23,-0.078,-2.6,0.712,0,5.103092924398559,-8.030470914127424
194.8,1.255,1.252,0.457,0.632,0.83,0,5.27709373009641,0.9419809523809524
85.66,0.133,1.97,2.182,-0.366,0.862,0,4.461992416311763,-0.8268577981651376
514.7,-1.257,5.586,-4.433,6.993,0.323,1,6.245525201056913,117.30600000000001
55.74,2.061,1.363,-0.072,0.244,0.814,0,4.038479429380705,0.40360679611650485
24.16,0.621,-1.427,-0.298,1.945,0.954,0,3.22525543183224,-2.8791649377593367
54.86,0.567,-0.308,-0.155,0.167,0.708,0,4.022848560517031,-0.07163788300835655
13.02,-2.051,0.947,-0.118,0.982,0.791,0,2.640484881606444,1.160991260923845
245.89,0.198,0.201,1.476,0.063,0.752,0,5.508942893303274,0.016618110236220472
77.38,-0.047,1.454,0.429,-1.081,0.725,0,4.361568792771485,-2.1384680272108842
254.47,-0.974,-0.741,1.0,0.877,0.845,0,5.543104985920118,-0.7600666666666667
59.73,0.148,-0.962,-0.39,1.331,0.744,0,4.106437809909484,-1.6981724137931034
135.79,-0.187,-0.228,0.282,-1.43,0.928,0,4.918446903101353,0.347590618336887
37.07,-0.073,-0.85,-0.809,0.721,0.764,0,3.639426570394406,-0.7917958656330749
255.05,-0.518,0.511,-0.627,-1.13,0.792,0,5.54537273790856,-0.7199875311720698
271.53,0.685,0.884,-0.358,0.349,0.953,0,5.607748699786767,0.3203696780893042
32.01,0.233,-0.624,-0.708,0.269,0.792,0,3.4968105458651015,-0.20929675810473816
2271.06,-1.757,5.822,-5.932,2.727,0.144,1,7.728442187943049,103.09476623376622
23.2,-1.817,0.79,-0.456,0.462,0.835,0,3.186352633162641,0.4319289940828403
6.17,-0.685,-0.028,-0.871,-0.021,0.872,0,1.969905654611529,0.0006666666666666668
125.87,0.291,-1.32,0.567,0.664,0.933,0,4.843162940152507,-0.929459172852598
184.74,-0.14,0.649,1.397,0.331,0.902,0,5.224347846347863,0.23554714912280703
464.7,-0.972,-0.895,0.726,-0.964,0.725,0,6.1435416499883315,1.1738503401360545
120.03,-1.072,0.832,0.707,-1.356,0.921,0,4.7960384487505126,-1.2118066595059076
182.77,0.837,0.167,1.427,-0.127,0.737,0,5.213684975707333,-0.028392235609103082
47.85,-0.934,-1.024,0.218,-0.269,0.703,0,3.888754378488792,0.3863338008415148
36.85,0.331,-1.209,-0.856,-0.873,0.842,0,3.6336309798834576,1.238799295774648
94.89,-0.066,-0.077,1.553,-1.613,0.77,0,4.56320170116559,0.15923205128205126
62.31,-2.38,-0.734,0.412,-0.798,0.988,0,4.148043294556035,0.5869058116232465
47.81,0.396,0.106,-0.139,1.265,0.914,0,3.887935209899056,0.1451190476190476
16.66,-1.803,0.099,-0.257,-1.182,0.738,0,2.8713021951758138,-0.15644117647058822
107.05,1.732,-2.434,0.248,0.043,0.728,0,4.682594082952895,-0.14181842818428186
33.6,0.069,1.062,-1.672,-0.806,0.786,0,3.543853682063679,-1.0753417085427135
214.25,-2.986,5.261,-3.522,4.747,0.153,1,5.371800143307841,153.21452147239262
86.81,1.484,-0.21,1.033,-1.376,0.956,0,4.475175389371905,0.29913043478260865
48.73,0.028,-0.754,1.31,-1.171,0.976,0,3.906608372726647,0.8954705882352941
61.51,2.096,-0.458,-0.276,-0.445,0.967,0,4.135326543943721,0.20860798362333677
99.22,1.093,0.756,-0.497,0.813,0.97,0,4.607367769531579,0.6271714285714285
73.43,0.802,1.63,-0.355,-0.546,0.936,0,4.309859086371819,-0.9407822410147991
86.93,0.058,1.248,0.69,-0.201,0.711,0,4.4765410433909105,-0.3479167822468794
169.8,0.563,-0.435,0.239,-1.073,0.958,0,5.14049328135447,0.4821849173553719
59.53,0.767,0.621,0.287,0.16,0.83,0,4.103139109903596,0.1182857142857143
21.16,0.183,-1.124,-1.752,1.129,0.959,0,3.098288861879083,-1.3095933952528382
11.19,0.051,0.21,0.556,-0.982,0.921,0,2.5006159434931803,-0.2215037593984962
52.68,-0.489,-0.266,-0.669,-0.741,0.966,0,3.9830404926634264,0.20195286885245903
11.91,1.105,-2.477,-0.457,0.225,0.817,0,2.558002204858551,-0.6739117291414752
93.41,-1.306,-0.86,0.702,0.125,0.71,0,4.547646999744425,-0.14930555555555555
129.64,-1.443,0.1,1.551,0.264,0.96,0,4.8724454486622095,0.027216494845360827
137.54,0.415,-1.267,-0.232,-0.18,0.944,0,4.931159092594459,0.2390566037735849
30.42,-0.634,-0.36,-1.26,0.378,0.805,0,3.4474446328274753,-0.16696932515337423
173.35,0.807,-0.147,-2.527,-0.052,0.918,0,5.161064773121661,0.00823706896551724
11.46,0.253,-0.684,1.471,-0.066,0.966,0,2.522523513359307,0.04625409836065574
46.79,0.019,2.566,-0.21,0.352,0.924,0,3.866816412590067,0.9670578158458243
31.22,0.309,-0.339,-0.872,-1.309,0.763,0,3.472587377748828,0.5740633893919793
79.86,1.308,-1.263,-0.178,-0.882,0.936,0,4.392719264212625,1.177553911205074
191.22,0.445,-1.526,-0.764,0.971,0.819,0,5.258640549395138,-1.7873896260554887
68.09,0.377,-1.032,-0.592,-0.227,0.756,0,4.2354100025007035,0.3058276762402089
210.88,1.557,-1.043,-1.404,0.45,0.946,0,5.356020076676326,-0.4909518828451883
62.56,-0.353,1.211,0.016,0.529,0.837,0,4.151984341668515,0.7563388429752067
124.71,1.045,-0.614,0.228,-1.445,0.752,0,4.83397766692674,1.1643438320209976
41.28,1.221,1.739,-0.355,-0.773,0.863,0,3.7443141610020367,-1.5398018327605958
22.62,-0.602,-0.549,1.63,-0.296,0.782,0,3.1620938107692163,0.2051818181818182
6.71,0.587,0.053,-1.355,-1.845,0.981,0,2.0425181875752383,-0.09867305751765892
105.82,0.488,1.704,0.315,0.624,0.913,0,4.671145174911624,1.152
34.16,1.003,-0.696,0.545,-1.766,0.772,0,3.559909072816976,1.5717851662404092
149.35,-1.227,0.403,-1.772,0.342,0.794,0,5.012965909434538,0.17142537313432837
41.82,0.06,-0.173,1.457,-1.285,0.803,0,3.757005283161537,0.27343788437884375
100.21,0.919,1.106,0.321,-0.791,0.781,0,4.61719756620081,-1.106
7.48,-1.523,-1.952,1.852,-0.297,0.79,0,2.1377104498038118,0.7246799999999999
37.19,0.168,-0.395,-1.919,0.865,0.905,0,3.6425737012374246,-0.37341530054644806
70.52,1.141,-3.098,1.417,1.207,0.784,0,4.269977130865259,-4.709428211586902
17.89,0.412,-1.014,-0.243,1.0,0.749,0,2.9386326815134183,-1.3359683794466404
125.11,1.023,0.303,0.269,-0.515,0.72,0,4.8371545419677835,-0.21376027397260272
63.3,-1.941,-0.28,-0.122,0.137,0.802,0,4.163559631243574,-0.04724137931034483
131.48,-0.368,0.766,-0.753,0.154,0.775,0,4.886431690636949,0.15027261146496815
13.41,0.758,-0.373,0.791,-1.952,0.826,0,2.667922410011431,0.8709282296650718
57.21,-1.166,1.857,-0.018,-0.721,0.936,0,4.064057161283644,-1.4153245243128962
13.84,0.783,0.924,-1.221,2.498,0.958,0,2.6973262377392344,2.384454545454546
128.71,0.497,0.495,-0.621,2.113,0.951,0,4.865301189352582,1.088381893860562
226.32,-0.285,0.958,-0.475,-0.652,0.842,0,5.426358716428921,-0.7331173708920188
107.76,-0.034,0.284,2.602,2.169,0.856,0,4.68914361976427,0.711311778290993
66.99,-0.945,0.656,0.076,-1.769,0.751,0,4.219360635538369,-1.5249198423127464
144.48,1.534,-0.395,-0.452,1.533,0.989,0,4.980038620118788,-0.6061411411411411
13.7,-0.065,1.163,0.424,0.438,0.966,0,2.6878474937846906,0.5219200819672132
35.06,-0.131,-0.804,-0.104,1.288,0.94,0,3.585184217775171,-1.0900547368421054
116.19,0.001,-1.938,-1.221,-0.289,0.804,0,4.763796549270511,0.688061425061425
23.22,-0.561,-0.53,1.437,-0.053,0.865,0,3.1871787381249463,0.03210285714285714
195.13,1.416,1.021,-0.592,1.962,0.9,0,5.27877770467342,2.201320879120879
11.14,0.377,0.488,0.796,-0.757,0.704,0,2.4965057856313524,-0.5173893557422969
25.82,0.712,0.581,0.0,-0.19,0.904,0,3.2891478778535324,-0.12077680525164113
19.36,-0.66,0.238,-0.101,-1.334,0.89,0,3.013572191682322,-0.35276888888888885
18.4,-0.524,-0.558,-0.764,-0.73,0.815,0,2.9652730660692823,0.4937454545454546
95.16,1.473,-0.331,-0.654,0.384,0.714,0,4.566013470786897,-0.1755580110497238
183.78,0.053,-0.197,0.22,0.037,0.957,0,5.2191659282425995,-0.007537745604963806
49.97,-1.447,-0.915,-0.788,-1.058,0.979,0,3.93123722435195,0.9788372093023257
78.43,-1.963,-0.474,-0.322,-0.286,0.974,0,4.374876130645041,0.1377682926829268
372.91,-1.285,-0.313,-0.911,-0.334,0.832,0,5.92401512674444,0.12415914489311165
31.95,-0.719,-0.262,0.301,-0.045,0.795,0,3.4949912609485163,0.014645962732919253
182.73,0.619,1.125,0.274,-0.021,0.923,0,5.2134672886316435,-0.02532154340836013
283.13,0.414,0.309,1.001,0.794,0.852,0,5.649431879906119,0.28462412993039443
224.31,0.341,0.323,-1.207,1.069,0.71,0,5.417477231717294,0.4795652777777778
238.2,-1.669,0.712,0.267,-0.284,0.943,0,5.477300022076476,-0.21218048268625392
148.2,-1.308,1.416,0.072,2.315,0.853,0,5.005287687769661,3.7984241019698723
227.14,-0.69,-0.111,0.15,1.465,0.708,0,5.429959475599752,-0.226483286908078
8.51,1.227,0.451,1.769,-2.016,0.932,0,2.252343876557299,-0.9651974522292993
85.15,0.547,-1.333,1.389,0.761,0.88,0,4.456089962973938,-1.1397898876404495
300.94,1.994,0.445,-0.242,-0.811,0.923,0,5.7102283221395895,-0.38681136120042875
109.32,0.057,-0.558,1.33,-0.887,0.828,0,4.703385233485046,0.5906276849642006
95.52,-1.278,-1.15,-1.11,-0.237,0.941,0,4.569750240756831,0.2865930599369085
41.45,0.882,-0.224,3.103,-0.237,0.977,0,3.7483269127573564,0.053787234042553186
190.13,-0.104,-1.277,-0.081,0.297,0.808,0,5.252953824796506,-0.46365403422982876
23.44,0.327,-0.525,-0.734,0.782,0.712,0,3.1962211343033946,-0.568628808864266
364.49,-1.282,-1.088,0.177,0.846,0.762,0,5.901238919034426,-1.1922901554404146
191.92,-0.305,1.01,0.859,0.05,0.982,0,5.262275595200771,0.05090725806451613
30.84,-0.278,0.035,-0.727,-0.15,0.818,0,3.460723360976182,-0.006340579710144928
8.46,-0.454,0.524,0.818,-0.38,0.916,0,2.247072383063787,-0.21503239740820734
26.01,0.185,-0.367,1.376,-0.565,0.829,0,3.2962071678045244,0.24714541120381406
41.1,1.618,-0.318,-0.515,0.027,0.836,0,3.7400477406883357,-0.010148936170212767
189.05,0.591,-0.189,0.599,0.18,0.92,0,5.247287195435258,-0.03658064516129032
14.28,-0.543,-1.378,-0.02,-1.289,0.837,0,2.7265447837383743,2.0970979929161744
271.01,1.423,-0.33,-0.02,-1.47,0.801,0,5.605838830326074,0.5981504315659679
48.4,1.077,-0.46,1.327,-2.681,0.985,0,3.899950424193877,1.239457286432161
10.26,1.548,-0.068,0.34,-1.063,0.769,0,2.421256622711544,0.09279075738125803
176.74,-1.194,-1.208,-1.225,0.38,0.783,0,5.180321808310329,-0.5788650693568727
50.81,0.369,-2.173,1.329,1.986,0.89,0,3.947583180826697,-4.795086666666667
36.26,0.349,-0.5,-0.453,0.654,0.818,0,3.6179203651734424,-0.3949275362318841
63.67,2.073,0.433,-0.052,-0.718,0.94,0,4.169297415458502,-0.3272568421052632
56.0,0.262,0.375,-1.249,-0.35,0.973,0,4.04305126783455,-0.1335198372329603
69.6,-0.416,0.928,-1.144,0.07,0.764,0,4.257030144499196,0.08392764857881137
60.9,-0.048,-0.583,1.414,-0.41,0.803,0,4.12552017969055,0.2940098400984009
349.11,0.351,-1.231,0.237,-0.415,0.988,0,5.858247390820336,0.5118887775551102
150.35,-0.776,2.834,-0.353,-0.212,0.779,0,5.019595035467727,-0.7614803548795944
129.16,0.403,0.51,0.245,2.296,0.906,0,4.868764462910782,1.2783406113537117
47.13,0.472,0.909,0.341,1.878,0.957,0,3.873905683315018,1.765358841778697
29.68,1.305,-0.559,1.0,-0.019,0.8,0,3.4236109764990554,0.013112345679012346
44.18,-0.091,0.991,-2.079,0.2,0.78,0,3.810654511039857,0.25088607594936707
95.69,-0.634,0.572,0.849,1.604,0.754,0,4.5715099844954565,1.2009005235602093
32.12,1.653,-0.755,0.507,2.183,0.923,0,3.500137329517059,-1.7665219721329044
688.35,-1.583,5.145,-3.854,3.42,0.296,1,6.535749124617638,57.50294117647058
151.88,-1.478,0.243,-2.17,0.714,0.902,0,5.029653299932018,0.19024342105263156
59.9,0.49,0.924,-1.049,0.685,0.985,0,4.109233174715851,0.6361206030150754
161.66,-0.641,1.091,-1.118,0.11,0.856,0,5.091662132738629,0.13857967667436488
18.4,2.022,0.721,-0.033,-2.462,0.954,0,2.9652730660692823,-1.8413921161825728
14.77,-0.536,0.475,-0.511,1.427,0.953,0,2.758109400974947,0.7038681204569055
68.23,0.205,-0.276,-0.471,-1.012,0.921,0,4.237434294689934,0.3000128893662728
267.15,1.097,-0.428,0.522,-0.526,0.891,0,5.591546525428934,0.2498645948945616
23.2,-0.747,-0.4,-1.249,-0.493,0.887,0,3.186352633162641,0.21984392419175028
447.33,0.024,-0.287,0.818,0.146,0.847,0,6.105529568395952,-0.048893815635939315
71.69,-1.735,-0.213,-0.126,-0.614,0.715,0,4.286203823496544,0.18038896551724137
72.97,0.333,-1.909,1.144,-1.578,0.728,0,4.303659605599776,4.081845528455285
42.22,0.306,-0.183,0.252,1.111,0.851,0,3.76630335107874,-0.23613588850174216
231.92,0.46,1.96,0.804,-0.294,0.872,0,5.450695046968919,-0.6533333333333333
144.35,-0.963,-0.181,-1.472,-2.285,0.86,0,4.979144627004885,0.4753850574712644
14.48,0.126,-1.412,-2.379,1.471,0.924,0,2.739548868161581,-2.2238244111349035
66.8,1.499,0.735,0.059,-0.398,0.956,0,4.216562194946349,-0.30282608695652175
6.49,0.719,-0.16,-0.59,-2.098,0.985,0,2.0135687975291283,0.3373668341708542
23.9,-0.083,1.097,1.259,0.053,0.914,0,3.214867803470662,0.06292316017316017
31.19,-0.015,-0.366,-1.456,2.104,0.925,0,3.4716558453107167,-0.8235978609625668
119.44,-0.863,0.08,-0.081,0.782,0.805,0,4.791151703613533,0.07676073619631901
89.41,-1.075,0.646,-0.508,0.815,0.754,0,4.504354880749275,0.6891230366492147
